Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),240
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,733645.79
Extraction Timestamp,20250727_194211
Monthly Income,"12,000.00"
Total Investment Amount,"804,783.17"
Total Investment Final Value,"1,657,436.69"
Total Investment Profit After Tax,"440,051.67"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"9,911.53"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"1,075,217.39"
Weighted Calculation Converged,Yes
