Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,686462.26
Extraction Timestamp,20250728_090839
Monthly Income,"12,000.00"
Total Investment Amount,"1,194,403.78"
Total Investment Final Value,"2,697,483.78"
Total Investment Profit After Tax,"788,534.29"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"8,916.70"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"973,595.97"
Weighted Calculation Converged,Yes
