Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,237569.01
Extraction Timestamp,20250729_032031
Monthly Income,"12,000.00"
Total Investment Amount,"69,378.47"
Total Investment Final Value,"121,872.76"
Total Investment Profit After Tax,"25,427.29"
Effective Annual Return After Tax,5.04%
Weighted Monthly Payment (30 years),"8,650.34"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"403,480.32"
Weighted Calculation Converged,Yes
