Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),348
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,757779.08
Extraction Timestamp,20250727_184904
Monthly Income,"12,000.00"
Total Investment Amount,"2,062,212.35"
Total Investment Final Value,"6,513,453.40"
Total Investment Profit After Tax,"2,468,671.38"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"7,982.14"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"1,113,786.80"
Weighted Calculation Converged,Yes
