Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,670518.09
Extraction Timestamp,20250729_025240
Monthly Income,"12,000.00"
Total Investment Amount,"2,340,398.37"
Total Investment Final Value,"8,462,769.85"
Total Investment Profit After Tax,"3,440,700.71"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"6,419.61"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"979,601.98"
Weighted Calculation Converged,Yes
