Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,381894.57
Extraction Timestamp,20250727_160856
Monthly Income,"12,000.00"
Total Investment Amount,"1,466,066.45"
Total Investment Final Value,"3,260,311.92"
Total Investment Profit After Tax,"935,797.44"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,864.64"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"557,932.72"
Weighted Calculation Converged,Yes
