Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),120
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,126779.86
Extraction Timestamp,20250727_172352
Monthly Income,"12,000.00"
Total Investment Amount,"133,390.56"
Total Investment Final Value,"206,339.99"
Total Investment Profit After Tax,"34,925.86"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"8,048.56"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"306,609.13"
Weighted Calculation Converged,Yes
