Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),288
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,524736.45
Extraction Timestamp,20250727_224945
Monthly Income,"12,000.00"
Total Investment Amount,"1,679,767.30"
Total Investment Final Value,"4,248,203.93"
Total Investment Profit After Tax,"1,371,834.40"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,394.37"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"776,232.07"
Weighted Calculation Converged,Yes
