Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,408515.02
Extraction Timestamp,20250727_180459
Monthly Income,"12,000.00"
Total Investment Amount,"2,331,057.76"
Total Investment Final Value,"6,741,175.74"
Total Investment Profit After Tax,"2,409,393.48"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"5,871.92"
Weighted Cost (should be ~0),0.61
Weighted Investment Profit,"556,942.85"
Weighted Calculation Converged,Yes
