Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,307098.60
Extraction Timestamp,20250728_091400
Monthly Income,"12,000.00"
Total Investment Amount,"19,151.23"
Total Investment Final Value,"32,501.01"
Total Investment Profit After Tax,"6,522.68"
Effective Annual Return After Tax,4.27%
Weighted Monthly Payment (30 years),"9,548.84"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"564,848.45"
Weighted Calculation Converged,Yes
