Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,783073.72
Extraction Timestamp,20250728_095958
Monthly Income,"12,000.00"
Total Investment Amount,"1,388,646.01"
Total Investment Final Value,"3,379,816.68"
Total Investment Profit After Tax,"1,060,007.60"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"9,010.34"
Weighted Cost (should be ~0),-0.59
Weighted Investment Profit,"1,067,353.40"
Weighted Calculation Converged,Yes
