Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,204290.18
Extraction Timestamp,20250727_181246
Monthly Income,"12,000.00"
Total Investment Amount,"938,038.74"
Total Investment Final Value,"1,865,447.89"
Total Investment Profit After Tax,"470,588.67"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,155.24"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"509,960.94"
Weighted Calculation Converged,Yes
