Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,274253.79
Extraction Timestamp,20250727_181637
Monthly Income,"12,000.00"
Total Investment Amount,"157,699.75"
Total Investment Final Value,"221,267.91"
Total Investment Profit After Tax,"30,226.88"
Effective Annual Return After Tax,2.69%
Weighted Monthly Payment (30 years),"8,678.24"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"426,300.35"
Weighted Calculation Converged,Yes
