Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),324
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,516023.83
Extraction Timestamp,20250727_190404
Monthly Income,"12,000.00"
Total Investment Amount,"1,942,850.33"
Total Investment Final Value,"5,856,384.43"
Total Investment Profit After Tax,"2,146,220.63"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"7,274.40"
Weighted Cost (should be ~0),-0.84
Weighted Investment Profit,"945,148.83"
Weighted Calculation Converged,Yes
