Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),192
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,339713.11
Extraction Timestamp,20250727_182028
Monthly Income,"12,000.00"
Total Investment Amount,"879,429.32"
Total Investment Final Value,"1,545,142.00"
Total Investment Profit After Tax,"331,983.67"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"7,333.25"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"424,570.05"
Weighted Calculation Converged,Yes
