Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),300
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,571159.55
Extraction Timestamp,20250727_190441
Monthly Income,"12,000.00"
Total Investment Amount,"1,814,923.01"
Total Investment Final Value,"4,733,842.74"
Total Investment Profit After Tax,"1,569,097.76"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,349.68"
Weighted Cost (should be ~0),-0.54
Weighted Investment Profit,"785,076.45"
Weighted Calculation Converged,Yes
