Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,887154.21
Extraction Timestamp,20250728_090737
Monthly Income,"12,000.00"
Total Investment Amount,"1,149,362.79"
Total Investment Final Value,"3,489,581.49"
Total Investment Profit After Tax,"1,280,459.74"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"10,297.38"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"1,594,637.49"
Weighted Calculation Converged,Yes
