Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,779599.95
Extraction Timestamp,20250727_190838
Monthly Income,"12,000.00"
Total Investment Amount,"1,554,937.34"
Total Investment Final Value,"4,312,416.31"
Total Investment Profit After Tax,"1,496,904.96"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,888.94"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"1,189,063.38"
Weighted Calculation Converged,Yes
