Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,434841.59
Extraction Timestamp,20250727_191944
Monthly Income,"12,000.00"
Total Investment Amount,"1,472,251.04"
Total Investment Final Value,"3,736,102.82"
Total Investment Profit After Tax,"1,204,907.31"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,585.60"
Weighted Cost (should be ~0),0.77
Weighted Investment Profit,"839,749.73"
Weighted Calculation Converged,Yes
