Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),240
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,279204.88
Extraction Timestamp,20250727_170442
Monthly Income,"12,000.00"
Total Investment Amount,"1,229,450.32"
Total Investment Final Value,"2,777,675.20"
Total Investment Profit After Tax,"805,396.49"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,195.86"
Weighted Cost (should be ~0),-0.56
Weighted Investment Profit,"650,549.12"
Weighted Calculation Converged,Yes
