Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,382579.37
Extraction Timestamp,20250727_173217
Monthly Income,"12,000.00"
Total Investment Amount,"882,313.22"
Total Investment Final Value,"1,790,477.06"
Total Investment Profit After Tax,"463,900.46"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"8,139.48"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"709,686.91"
Weighted Calculation Converged,Yes
