Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,861760.73
Extraction Timestamp,20250727_184723
Monthly Income,"12,000.00"
Total Investment Amount,"1,366,472.25"
Total Investment Final Value,"3,867,623.36"
Total Investment Profit After Tax,"1,360,676.85"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"9,636.11"
Weighted Cost (should be ~0),0.68
Weighted Investment Profit,"1,377,528.43"
Weighted Calculation Converged,Yes
