Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,343103.41
Extraction Timestamp,20250727_153247
Monthly Income,"12,000.00"
Total Investment Amount,"1,441,515.32"
Total Investment Final Value,"3,523,195.69"
Total Investment Profit After Tax,"1,099,711.46"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,185.12"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"726,485.38"
Weighted Calculation Converged,Yes
