Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,711931.58
Extraction Timestamp,20250727_161446
Monthly Income,"12,000.00"
Total Investment Amount,"1,751,943.47"
Total Investment Final Value,"5,606,905.57"
Total Investment Profit After Tax,"2,132,827.70"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,484.53"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"1,280,056.72"
Weighted Calculation Converged,Yes
