Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),216
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,403562.06
Extraction Timestamp,20250727_183959
Monthly Income,"12,000.00"
Total Investment Amount,"751,667.94"
Total Investment Final Value,"1,583,359.93"
Total Investment Profit After Tax,"426,322.64"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"8,749.60"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"840,331.93"
Weighted Calculation Converged,Yes
