Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,182835.86
Extraction Timestamp,20250727_185139
Monthly Income,"12,000.00"
Total Investment Amount,"249,117.68"
Total Investment Final Value,"374,773.08"
Total Investment Profit After Tax,"60,302.39"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,974.70"
Weighted Cost (should be ~0),0.64
Weighted Investment Profit,"334,882.96"
Weighted Calculation Converged,Yes
