Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,568720.46
Extraction Timestamp,20250727_180522
Monthly Income,"12,000.00"
Total Investment Amount,"994,659.78"
Total Investment Final Value,"2,550,590.66"
Total Investment Profit After Tax,"825,581.70"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"9,302.85"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"1,173,340.30"
Weighted Calculation Converged,Yes
