Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,230372.80
Extraction Timestamp,20250727_193139
Monthly Income,"12,000.00"
Total Investment Amount,"229,118.51"
Total Investment Final Value,"380,422.07"
Total Investment Profit After Tax,"73,716.25"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,659.21"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"498,881.10"
Weighted Calculation Converged,Yes
