Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,662652.04
Extraction Timestamp,20250727_194501
Monthly Income,"12,000.00"
Total Investment Amount,"1,087,874.56"
Total Investment Final Value,"2,570,543.52"
Total Investment Profit After Tax,"781,484.05"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"9,217.42"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"1,080,126.28"
Weighted Calculation Converged,Yes
