Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,280998.16
Extraction Timestamp,20250727_160403
Monthly Income,"12,000.00"
Total Investment Amount,"366,763.91"
Total Investment Final Value,"598,582.57"
Total Investment Profit After Tax,"113,302.36"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,448.98"
Weighted Cost (should be ~0),0.83
Weighted Investment Profit,"505,236.92"
Weighted Calculation Converged,Yes
