Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,483543.64
Extraction Timestamp,20250727_184316
Monthly Income,"12,000.00"
Total Investment Amount,"1,539,538.19"
Total Investment Final Value,"3,498,447.36"
Total Investment Profit After Tax,"1,027,676.02"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,183.97"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"628,461.63"
Weighted Calculation Converged,Yes
