Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),192
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,392783.20
Extraction Timestamp,20250727_191717
Monthly Income,"12,000.00"
Total Investment Amount,"680,648.20"
Total Investment Final Value,"1,226,514.33"
Total Investment Profit After Tax,"273,155.94"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"8,330.23"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"623,350.97"
Weighted Calculation Converged,Yes
