Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),144
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,181994.17
Extraction Timestamp,20250727_192848
Monthly Income,"12,000.00"
Total Investment Amount,"400,676.94"
Total Investment Final Value,"626,096.54"
Total Investment Profit After Tax,"109,122.09"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,609.29"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"327,322.65"
Weighted Calculation Converged,Yes
