Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,555371.15
Extraction Timestamp,20250728_092026
Monthly Income,"12,000.00"
Total Investment Amount,"772,716.22"
Total Investment Final Value,"1,477,601.59"
Total Investment Profit After Tax,"357,944.71"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,998.98"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"819,284.67"
Weighted Calculation Converged,Yes
