Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,303317.58
Extraction Timestamp,20250727_193347
Monthly Income,"12,000.00"
Total Investment Amount,"1,260,062.67"
Total Investment Final Value,"3,282,922.47"
Total Investment Profit After Tax,"1,073,840.84"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"7,760.01"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"907,937.30"
Weighted Calculation Converged,Yes
