Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,234179.44
Extraction Timestamp,20250728_092636
Monthly Income,"12,000.00"
Total Investment Amount,"52,160.41"
Total Investment Final Value,"58,621.16"
Total Investment Profit After Tax,"2,894.04"
Effective Annual Return After Tax,1.12%
Weighted Monthly Payment (30 years),"8,413.01"
Weighted Cost (should be ~0),0.87
Weighted Investment Profit,"280,977.20"
Weighted Calculation Converged,Yes
