Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,457163.60
Extraction Timestamp,20250727_200009
Monthly Income,"12,000.00"
Total Investment Amount,"539,671.61"
Total Investment Final Value,"983,746.56"
Total Investment Profit After Tax,"222,594.47"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"9,097.55"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"764,328.54"
Weighted Calculation Converged,Yes
