Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,261972.55
Extraction Timestamp,20250727_172909
Monthly Income,"12,000.00"
Total Investment Amount,"911,204.70"
Total Investment Final Value,"1,647,207.62"
Total Investment Profit After Tax,"368,292.34"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"6,994.82"
Weighted Cost (should be ~0),-0.99
Weighted Investment Profit,"392,794.31"
Weighted Calculation Converged,Yes
