Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,663566.85
Extraction Timestamp,20250727_190410
Monthly Income,"12,000.00"
Total Investment Amount,"1,207,158.44"
Total Investment Final Value,"3,003,921.92"
Total Investment Profit After Tax,"955,187.23"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"9,047.85"
Weighted Cost (should be ~0),-0.59
Weighted Investment Profit,"1,104,840.98"
Weighted Calculation Converged,Yes
