Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),252
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,301040.77
Extraction Timestamp,20250727_173145
Monthly Income,"12,000.00"
Total Investment Amount,"1,295,951.05"
Total Investment Final Value,"3,086,415.80"
Total Investment Profit After Tax,"939,712.63"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,318.46"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"728,048.74"
Weighted Calculation Converged,Yes
