Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,794504.76
Extraction Timestamp,20250727_180941
Monthly Income,"12,000.00"
Total Investment Amount,"1,392,839.01"
Total Investment Final Value,"4,853,536.30"
Total Investment Profit After Tax,"1,926,385.15"
Effective Annual Return After Tax,4.03%
Weighted Monthly Payment (30 years),"9,619.35"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"1,639,161.06"
Weighted Calculation Converged,Yes
