Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),312
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,547568.14
Extraction Timestamp,20250727_155506
Monthly Income,"12,000.00"
Total Investment Amount,"1,884,056.40"
Total Investment Final Value,"5,271,708.90"
Total Investment Profit After Tax,"1,839,454.95"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,313.58"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"859,943.74"
Weighted Calculation Converged,Yes
