Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,594615.59
Extraction Timestamp,20250728_103708
Monthly Income,"12,000.00"
Total Investment Amount,"1,316,218.60"
Total Investment Final Value,"2,769,549.82"
Total Investment Profit After Tax,"753,437.21"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,975.88"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"707,780.52"
Weighted Calculation Converged,Yes
