Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,751641.42
Extraction Timestamp,20250727_172147
Monthly Income,"12,000.00"
Total Investment Amount,"1,580,866.77"
Total Investment Final Value,"5,244,968.68"
Total Investment Profit After Tax,"2,032,783.57"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"9,029.14"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"1,451,133.06"
Weighted Calculation Converged,Yes
