Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,661031.26
Extraction Timestamp,20250727_190542
Monthly Income,"12,000.00"
Total Investment Amount,"1,865,838.21"
Total Investment Final Value,"6,406,501.69"
Total Investment Profit After Tax,"2,534,506.75"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"8,197.25"
Weighted Cost (should be ~0),-0.46
Weighted Investment Profit,"1,310,161.33"
Weighted Calculation Converged,Yes
