Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),132
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,326268.11
Extraction Timestamp,20250727_172923
Monthly Income,"12,000.00"
Total Investment Amount,"71,757.90"
Total Investment Final Value,"91,048.57"
Total Investment Profit After Tax,"8,980.90"
Effective Annual Return After Tax,1.88%
Weighted Monthly Payment (30 years),"9,276.81"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"512,242.12"
Weighted Calculation Converged,Yes
