Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),300
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,513390.05
Extraction Timestamp,20250727_153601
Monthly Income,"12,000.00"
Total Investment Amount,"1,822,976.23"
Total Investment Final Value,"4,845,641.70"
Total Investment Profit After Tax,"1,627,752.66"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,168.52"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"777,022.86"
Weighted Calculation Converged,Yes
