Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,196870.49
Extraction Timestamp,20250727_181422
Monthly Income,"12,000.00"
Total Investment Amount,"400,100.90"
Total Investment Final Value,"618,614.46"
Total Investment Profit After Tax,"105,647.37"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,640.34"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"327,899.12"
Weighted Calculation Converged,Yes
