Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),192
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,471553.11
Extraction Timestamp,20250728_085049
Monthly Income,"12,000.00"
Total Investment Amount,"653,106.51"
Total Investment Final Value,"1,129,515.08"
Total Investment Profit After Tax,"237,217.84"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"8,655.51"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"650,893.80"
Weighted Calculation Converged,Yes
