Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1156317.65
Extraction Timestamp,20250728_002302
Monthly Income,"12,000.00"
Total Investment Amount,"929,959.87"
Total Investment Final Value,"3,009,159.28"
Total Investment Profit After Tax,"1,149,037.88"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"11,680.18"
Weighted Cost (should be ~0),0.32
Weighted Investment Profit,"1,958,040.45"
Weighted Calculation Converged,Yes
