Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,885781.63
Extraction Timestamp,20250728_083532
Monthly Income,"12,000.00"
Total Investment Amount,"1,256,586.16"
Total Investment Final Value,"4,032,818.87"
Total Investment Profit After Tax,"1,531,172.20"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"10,112.99"
Weighted Cost (should be ~0),-0.36
Weighted Investment Profit,"1,631,413.48"
Weighted Calculation Converged,Yes
