Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1361513.65
Extraction Timestamp,20250729_041849
Monthly Income,"12,000.00"
Total Investment Amount,"1,532,911.74"
Total Investment Final Value,"6,041,239.65"
Total Investment Profit After Tax,"2,547,303.04"
Effective Annual Return After Tax,4.15%
Weighted Monthly Payment (30 years),"9,499.27"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,787,088.04"
Weighted Calculation Converged,Yes
