Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),156
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,194518.39
Extraction Timestamp,20250727_164007
Monthly Income,"12,000.00"
Total Investment Amount,"382,746.99"
Total Investment Final Value,"663,747.08"
Total Investment Profit After Tax,"138,119.71"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"8,195.96"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"489,253.41"
Weighted Calculation Converged,Yes
