Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,401109.18
Extraction Timestamp,20250727_200051
Monthly Income,"12,000.00"
Total Investment Amount,"2,198,524.77"
Total Investment Final Value,"6,519,630.22"
Total Investment Profit After Tax,"2,366,118.54"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"6,239.28"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"689,475.31"
Weighted Calculation Converged,Yes
