Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,305514.20
Extraction Timestamp,20250727_195543
Monthly Income,"12,000.00"
Total Investment Amount,"732,432.68"
Total Investment Final Value,"1,250,946.80"
Total Investment Profit After Tax,"256,762.69"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,516.09"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"427,567.09"
Weighted Calculation Converged,Yes
