Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),204
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,361984.68
Extraction Timestamp,20250727_180126
Monthly Income,"12,000.00"
Total Investment Amount,"755,938.10"
Total Investment Final Value,"1,480,421.36"
Total Investment Profit After Tax,"367,214.58"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,280.79"
Weighted Cost (should be ~0),-0.97
Weighted Investment Profit,"692,060.92"
Weighted Calculation Converged,Yes
