Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,203669.14
Extraction Timestamp,20250727_191136
Monthly Income,"12,000.00"
Total Investment Amount,"334,682.19"
Total Investment Final Value,"529,896.63"
Total Investment Profit After Tax,"94,649.88"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"8,020.18"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"393,317.79"
Weighted Calculation Converged,Yes
