Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),120
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,271948.60
Extraction Timestamp,20250727_172848
Monthly Income,"12,000.00"
Total Investment Amount,"59,389.42"
Total Investment Final Value,"69,673.70"
Total Investment Profit After Tax,"4,667.72"
Effective Annual Return After Tax,1.38%
Weighted Monthly Payment (30 years),"8,821.74"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"391,387.42"
Weighted Calculation Converged,Yes
