Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,393680.73
Extraction Timestamp,20250727_191808
Monthly Income,"12,000.00"
Total Investment Amount,"1,748,687.06"
Total Investment Final Value,"5,746,298.51"
Total Investment Profit After Tax,"2,205,430.97"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"7,519.22"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"1,139,312.28"
Weighted Calculation Converged,Yes
