Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,557382.46
Extraction Timestamp,20250727_173755
Monthly Income,"12,000.00"
Total Investment Amount,"1,729,768.44"
Total Investment Final Value,"6,393,414.73"
Total Investment Profit After Tax,"2,614,801.75"
Effective Annual Return After Tax,4.08%
Weighted Monthly Payment (30 years),"8,273.45"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"1,446,231.68"
Weighted Calculation Converged,Yes
