Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),120
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,156505.31
Extraction Timestamp,20250727_161833
Monthly Income,"12,000.00"
Total Investment Amount,"231,369.69"
Total Investment Final Value,"319,422.25"
Total Investment Profit After Tax,"41,597.26"
Effective Annual Return After Tax,2.82%
Weighted Monthly Payment (30 years),"7,482.96"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"208,630.16"
Weighted Calculation Converged,Yes
