Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,666504.87
Extraction Timestamp,20250728_090455
Monthly Income,"12,000.00"
Total Investment Amount,"825,974.39"
Total Investment Final Value,"1,956,590.30"
Total Investment Profit After Tax,"593,775.33"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"9,909.30"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"1,198,024.72"
Weighted Calculation Converged,Yes
