Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),108
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,121563.53
Extraction Timestamp,20250728_084802
Monthly Income,"12,000.00"
Total Investment Amount,"67,656.33"
Total Investment Final Value,"94,050.14"
Total Investment Profit After Tax,"12,438.21"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"7,887.05"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"228,343.96"
Weighted Calculation Converged,Yes
