Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,482967.96
Extraction Timestamp,20250727_150653
Monthly Income,"12,000.00"
Total Investment Amount,"1,187,214.15"
Total Investment Final Value,"3,220,935.63"
Total Investment Profit After Tax,"1,088,184.65"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"8,664.71"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"1,124,785.59"
Weighted Calculation Converged,Yes
